3.070224	-0.996443	0.119728	1 
1.208789	-0.411073	1.054148	1 
1.208789	-0.20382	1.060728	1 
-4.649089	-0.209476	1.039587	1 
-4.999902	-0.09453	-1.012545	1 
-4.99924	-0.347384	-0.870266	1 
-5.349121	-0.247113	-0.814175	1 
-4.999902	-0.09453	-1.012545	1 
-5.349121	-0.247113	-0.814175	1 
-5.3488	0.030175	-0.938377	1 
5.000295	-1.399122	-0.874017	1 
3.070224	-0.872464	-0.604752	1 
3.070224	-0.73069	-0.866525	1 
5.000295	-1.399122	-0.874017	1 
3.070224	-0.73069	-0.866525	1 
5.000295	-1.260104	-1.149023	1 
-4.999759	-0.805206	-0.491153	1 
-4.999948	-0.980689	-0.16072	1 
-5.299752	-0.811038	-0.147914	1 
3.070224	-0.650256	0.959007	1 
5.000295	-1.260104	1.149023	1 
5.000295	-0.750093	1.51003	1 
-6.499931	0.748535	0.693962	1 
-6.499984	0.4335	0.676	1 
-4.999902	0.943979	1.00002	1 
-7.074984	0.334026	-0.354637	1 
-6.499984	0.1648	-0.61	1 
-6.499984	0.0488	-0.523	1 
-7.074984	0.334026	-0.354637	1 
-6.499984	0.0488	-0.523	1 
-7.074984	0.264426	-0.304058	1 
-7.074984	0.334026	0.354637	1 
-7.649984	0.62	0	1 
-7.074984	0.264426	0.304058	1 
-4.999902	-0.09453	1.012545	1 
-4.99924	-0.347384	0.870266	1 
-4.649345	-0.432259	0.922345	1 
-4.999902	-0.09453	1.012545	1 
-4.649345	-0.432259	0.922345	1 
-4.649089	-0.209476	1.039587	1 
-4.99924	-0.347384	-0.870266	1 
-4.999321	-0.416133	-0.802315	1 
-5.349205	-0.323968	-0.737229	1 
-4.99924	-0.347384	-0.870266	1 
-5.349205	-0.323968	-0.737229	1 
-5.349121	-0.247113	-0.814175	1 
3.070224	-0.449897	-1.053627	1 
5.000295	-0.750093	-1.51003	1 
3.070224	-0.650256	-0.959007	1 
1.208789	-0.685964	-0.875165	1 
-4.649708	-0.75355	-0.652575	1 
-4.649417	-0.497003	-0.860391	1 
5.000295	1.259946	1.302926	1 
2.983248	0.880639	1.080021	1 
3.070224	-0.163277	1.053631	1 
5.000295	1.259946	1.302926	1 
3.070224	-0.163277	1.053631	1 
5.000295	-0.173074	1.210004	1 
-6.499984	0.1648	0.61	1 
-5.349121	-0.247113	0.814175	1 
-5.3488	0.030175	0.938377	1 
-6.499984	0.1648	0.61	1 
-5.3488	0.030175	0.938377	1 
-6.499984	0.4335	0.676	1 
5.000295	-1.260104	1.149023	1 
3.070224	-0.73069	0.866525	1 
3.070224	-0.872464	0.604752	1 
5.000295	-1.260104	1.149023	1 
3.070224	-0.872464	0.604752	1 
5.000295	-1.399122	0.874017	1 
-4.649089	-0.209476	-1.039587	1 
1.208789	-0.411073	-1.054148	1 
1.208789	-0.610367	-0.958092	1 
-4.649089	-0.209476	-1.039587	1 
1.208789	-0.610367	-0.958092	1 
-4.649345	-0.432259	-0.922345	1 
1.209237	0.636414	-1.080021	1 
2.983248	0.880639	-1.080021	1 
3.070224	-0.163277	-1.053631	1 
1.209237	0.636414	-1.080021	1 
3.070224	-0.163277	-1.053631	1 
1.208789	-0.20382	-1.060728	1 
-7.649984	0.62	0	1 
-7.074984	0.334026	-0.354637	1 
-7.074984	0.264426	-0.304058	1 
-4.999492	-0.569242	0.68171	1 
-4.649417	-0.497003	0.860391	1 
-4.999321	-0.416133	0.802315	1 
-7.074984	0.264426	0.304058	1 
-7.649984	0.62	0	1 
-7.074984	0.169387	0.139529	1 
-5.349205	-0.323968	0.737229	1 
-5.349476	-0.566062	0.470935	1 
-4.999492	-0.569242	0.68171	1 
-4.999492	-0.569242	0.68171	1 
-4.906714	-0.686502	0.620194	1 
-4.649417	-0.497003	0.860391	1 
-4.649708	-0.75355	0.652575	1 
1.208789	-0.854704	0.621528	1 
1.208789	-0.685964	0.875165	1 
-5.349476	-0.566062	-0.470935	1 
-6.499984	-0.1096	-0.24	1 
-6.499984	0.0488	-0.523	1 
3.070224	-0.929434	-0.449143	1 
5.000295	-1.315104	-0.539011	1 
4.998233	-1.1931	-0.130896	1 
-6.499984	-0.1096	0.24	1 
-6.499984	0.0488	0.523	1 
-7.074984	0.264426	0.304058	1 
-6.499984	-0.1096	0.24	1 
-7.074984	0.264426	0.304058	1 
-7.074984	0.169387	0.139529	1 
1.208789	-0.20382	1.060728	1 
1.208789	-0.411073	1.054148	1 
3.070224	-0.449897	1.053627	1 
1.208789	-0.20382	1.060728	1 
3.070224	-0.449897	1.053627	1 
3.070224	-0.163277	1.053631	1 
-4.999902	0.943979	-1.00002	1 
-4.649089	-0.209476	-1.039587	1 
-4.999902	-0.09453	-1.012545	1 
3.070224	-0.650256	-0.959007	1 
5.000295	-1.260104	-1.149023	1 
3.070224	-0.73069	-0.866525	1 
-4.999492	-0.569242	-0.68171	1 
-5.349205	-0.323968	-0.737229	1 
-4.999321	-0.416133	-0.802315	1 
-4.649708	-0.75355	0.652575	1 
-4.649856	-0.885149	0.51467	1 
1.208789	-0.854704	0.621528	1 
-4.999948	-0.980689	0.16072	1 
-4.999948	-0.980689	-0.16072	1 
-4.649964	-0.9945	-0.160748	1 
-4.999948	-0.980689	0.16072	1 
-4.649964	-0.9945	-0.160748	1 
-4.649964	-0.9945	0.160748	1 
1.208789	-0.854704	0.621528	1 
-4.649856	-0.885149	0.51467	1 
1.208789	-0.922276	0.467365	1 
-6.499984	0.0488	-0.523	1 
-6.499984	0.1648	-0.61	1 
-5.349121	-0.247113	-0.814175	1 
-6.499984	0.0488	-0.523	1 
-5.349121	-0.247113	-0.814175	1 
-5.349205	-0.323968	-0.737229	1 
5.000295	-1.260104	-1.149023	1 
3.070224	-0.650256	-0.959007	1 
5.000295	-0.750093	-1.51003	1 
-4.649089	-0.209476	-1.039587	1 
1.208789	-0.20382	-1.060728	1 
1.208789	-0.411073	-1.054148	1 
3.070224	-0.929434	0.449143	1 
5.000295	-1.399122	0.874017	1 
3.070224	-0.872464	0.604752	1 
-6.499984	-0.1096	0.24	1 
-6.499984	-0.133439	0.098825	1 
-5.349476	-0.566062	0.470935	1 
-7.074957	0.684268	-0.40345	1 
-6.499931	0.748535	-0.693962	1 
-6.499984	0.4335	-0.676	1 
-7.074957	0.684268	-0.40345	1 
-6.499984	0.4335	-0.676	1 
-7.074984	0.495246	-0.393008	1 
-7.074957	0.684268	0.40345	1 
-7.649984	0.62	0	1 
-7.074984	0.495246	0.393008	1 
-4.649417	-0.497003	0.860391	1 
-4.649708	-0.75355	0.652575	1 
1.208789	-0.685964	0.875165	1 
-5.3488	0.030175	-0.938377	1 
-5.349121	-0.247113	-0.814175	1 
-6.499984	0.1648	-0.61	1 
1.208789	-0.854704	-0.621528	1 
-4.649856	-0.885149	-0.51467	1 
-4.649708	-0.75355	-0.652575	1 
-4.999902	0.943979	-1.00002	1 
1.209237	0.636414	-1.080021	1 
1.208789	-0.20382	-1.060728	1 
-4.999902	0.943979	-1.00002	1 
1.208789	-0.20382	-1.060728	1 
-4.649089	-0.209476	-1.039587	1 
3.070224	-0.449897	1.053627	1 
5.000295	-0.750093	1.51003	1 
5.000295	-0.442095	1.428028	1 
-5.3488	0.030175	0.938377	1 
-4.999902	-0.09453	1.012545	1 
-4.999902	0.943979	1.00002	1 
-6.499984	0.0488	0.523	1 
-5.349476	-0.566062	0.470935	1 
-5.349205	-0.323968	0.737229	1 
3.070224	-0.650256	0.959007	1 
3.070224	-0.449897	1.053627	1 
1.208789	-0.411073	1.054148	1 
3.070224	-0.650256	0.959007	1 
1.208789	-0.411073	1.054148	1 
1.208789	-0.610367	0.958092	1 
-4.999759	-0.805206	-0.491153	1 
-4.649856	-0.885149	-0.51467	1 
-4.999948	-0.980689	-0.16072	1 
3.070224	-0.996443	-0.119728	1 
3.070224	-0.929434	-0.449143	1 
4.998233	-1.1931	-0.130896	1 
-4.999759	-0.805206	-0.491153	1 
-4.906714	-0.686502	-0.620194	1 
-4.649708	-0.75355	-0.652575	1 
-4.999759	-0.805206	-0.491153	1 
-4.649708	-0.75355	-0.652575	1 
-4.649856	-0.885149	-0.51467	1 
1.208789	-0.854704	0.621528	1 
1.208789	-0.922276	0.467365	1 
3.070224	-0.929434	0.449143	1 
1.208789	-0.854704	0.621528	1 
3.070224	-0.929434	0.449143	1 
3.070224	-0.872464	0.604752	1 
-6.499984	-0.133439	0.098825	1 
-6.499984	-0.133439	-0.098825	1 
-5.568033	-0.568687	-0.1192	1 
-6.499984	-0.133439	0.098825	1 
-5.568033	-0.568687	-0.1192	1 
-5.568033	-0.568687	0.1192	1 
3.070224	-0.449897	-1.053627	1 
3.070224	-0.163277	-1.053631	1 
5.000295	-0.173074	-1.210004	1 
-6.499984	0.4335	0.676	1 
-5.3488	0.030175	0.938377	1 
-4.999902	0.943979	1.00002	1 
-4.649417	-0.497003	-0.860391	1 
-4.649708	-0.75355	-0.652575	1 
-4.906714	-0.686502	-0.620194	1 
-6.499984	0.0488	0.523	1 
-6.499984	-0.1096	0.24	1 
-5.349476	-0.566062	0.470935	1 
-7.074984	0.495246	-0.393008	1 
-6.499984	0.4335	-0.676	1 
-6.499984	0.1648	-0.61	1 
-7.074984	0.495246	-0.393008	1 
-6.499984	0.1648	-0.61	1 
-7.074984	0.334026	-0.354637	1 
-5.349205	-0.323968	0.737229	1 
-5.349121	-0.247113	0.814175	1 
-6.499984	0.1648	0.61	1 
-5.349205	-0.323968	0.737229	1 
-6.499984	0.1648	0.61	1 
-6.499984	0.0488	0.523	1 
5.000295	-0.173074	1.210004	1 
3.070224	-0.163277	1.053631	1 
5.000295	-0.442095	1.428028	1 
-4.649417	-0.497003	-0.860391	1 
-4.649345	-0.432259	-0.922345	1 
1.208789	-0.610367	-0.958092	1 
-4.649417	-0.497003	-0.860391	1 
1.208789	-0.610367	-0.958092	1 
1.208789	-0.685964	-0.875165	1 
5.000295	-0.442095	-1.428028	1 
3.070224	-0.449897	-1.053627	1 
5.000295	-0.173074	-1.210004	1 
-4.999902	0.943979	-1.00002	1 
-6.499984	0.4335	-0.676	1 
-6.499931	0.748535	-0.693962	1 
1.208789	-0.685964	0.875165	1 
1.208789	-0.610367	0.958092	1 
-4.649345	-0.432259	0.922345	1 
1.208789	-0.685964	0.875165	1 
-4.649345	-0.432259	0.922345	1 
-4.649417	-0.497003	0.860391	1 
-6.499984	-0.133439	-0.098825	1 
-6.499984	-0.133439	0.098825	1 
-7.074984	0.155083	0.057454	1 
-6.499984	-0.133439	-0.098825	1 
-7.074984	0.155083	0.057454	1 
-7.074984	0.155083	-0.057454	1 
-4.999902	-0.09453	1.012545	1 
-4.649089	-0.209476	1.039587	1 
-4.999902	0.943979	1.00002	1 
-7.649984	0.62	0	1 
-7.074984	0.495246	-0.393008	1 
-7.074984	0.334026	-0.354637	1 
5.000295	-1.399122	-0.874017	1 
3.070224	-0.929434	-0.449143	1 
3.070224	-0.872464	-0.604752	1 
1.208789	-0.854704	-0.621528	1 
1.208789	-0.922276	-0.467365	1 
-4.649856	-0.885149	-0.51467	1 
-7.649984	0.62	0	1 
-7.074957	0.684268	-0.40345	1 
-7.074984	0.495246	-0.393008	1 
-4.999948	-0.980689	0.16072	1 
-4.649856	-0.885149	0.51467	1 
-4.999759	-0.805206	0.491153	1 
-7.074984	0.169387	0.139529	1 
-7.649984	0.62	0	1 
-7.074984	0.155083	0.057454	1 
-6.499984	0.0488	-0.523	1 
-6.499984	-0.1096	-0.24	1 
-7.074984	0.169387	-0.139529	1 
-6.499984	0.0488	-0.523	1 
-7.074984	0.169387	-0.139529	1 
-7.074984	0.264426	-0.304058	1 
-4.999321	-0.416133	0.802315	1 
-5.349205	-0.323968	0.737229	1 
-4.999492	-0.569242	0.68171	1 
-7.649984	0.62	0	1 
-7.074984	0.169387	-0.139529	1 
-7.074984	0.155083	-0.057454	1 
1.208789	-0.610367	-0.958092	1 
1.208789	-0.411073	-1.054148	1 
3.070224	-0.449897	-1.053627	1 
1.208789	-0.610367	-0.958092	1 
3.070224	-0.449897	-1.053627	1 
3.070224	-0.650256	-0.959007	1 
3.070224	-0.650256	-0.959007	1 
3.070224	-0.73069	-0.866525	1 
